股票代號,股票名稱,資買,資賣,現償,前日資餘,今日資餘,資限額,券買,券賣,券償,前日券餘,今日券餘,券限額,資券互抵,日期,資增,券增,券資比(%),外陸資買賣超股數(不含外資自營商),外資自營商買賣超股數,投信買賣超股數,自營商買賣超股數(自行買賣),自營商買賣超股數(避險),三大法人合計買賣超
1312,國喬,705,591,0.0,23009,23123,"226,655",5,1,0.0,406,402,"226,655",10.0,20191225,114,-4,1.7399999999999998,"27,000",0.0,0,0,0,"27,000"
1312,國喬,36,323,11.0,23123,22825,"226,655",6,0,0.0,402,396,"226,655",0.0,20191226,-298,-6,1.73,"-39,000",0.0,0,0,0,"-39,000"
1312,國喬,257,443,3,22825,22636,"226,655",0,0,0.0,396,396,"226,655",0.0,20191227,-189,0,1.7500000000000002,"5,000",0.0,0,0,0,"5,000"
1312,國喬,407,724,0,22636,22319,"226,655",0,0,0,396,396,"226,655",0.0,20191230,-317,0,1.77,"13,000",0.0,0,"4,000",0,"17,000"
1312,國喬,128,324,5,22319,22118,"226,655",0,1,0,396,397,"226,655",0.0,20191231,-201,1,1.79,"6,000",0.0,0,"-4,000",0,"2,000"
1313,聯成,23,87,0.0,9256,9192,"333,086",0,0,0.0,4,4,"333,086",1.0,20191225,-64,0,0.04,"314,000",0.0,0,"20,000",0,"334,000"
1313,聯成,182,220,0.0,9192,9154,"333,086",2,0,0.0,4,2,"333,086",0.0,20191226,-38,-2,0.02,"170,000",0.0,0,0,0,"170,000"
1313,聯成,0,66,0,9154,9088,"333,086",0,0,0.0,2,2,"333,086",0.0,20191227,-66,0,0.02,"216,000",0.0,0,"52,000",0,"268,000"
1313,聯成,153,196,0,9088,9045,"333,086",0,0,0,2,2,"333,086",0.0,20191230,-43,0,0.02,"136,000",0.0,0,"43,000",0,"179,000"
1313,聯成,23,140,1,9045,8927,"333,086",0,0,0,2,2,"333,086",0.0,20191231,-118,0,0.02,"269,000",0.0,0,"11,000",0,"280,000"
1314,中石化,"4,073","1,440",0.0,76746,79379,"708,712",105,"5,051",0.0,21995,26941,"708,712",8.0,20191225,2633,4946,33.94,"-46,000",0.0,0,0,0,"-46,000"
1314,中石化,"5,800","2,123",12.0,79379,83044,"708,712",508,"7,239",0.0,26941,33672,"708,712",30.0,20191226,3665,6731,40.550000000000004,"-178,000",0.0,"-11,000",0,0,"-189,000"
1314,中石化,"3,177","1,564",0,83044,84657,"708,712",456,"4,878",0.0,33672,38094,"708,712",1.0,20191227,1613,4422,45.0,"-241,000",0.0,0,0,0,"-241,000"
1314,中石化,"1,582","1,585",550,84657,84104,"708,712",566,"3,962","3,019",38094,38471,"708,712",4.0,20191230,-553,377,45.739999999999995,"-127,000",0.0,0,0,"-3,000","-130,000"
1314,中石化,"2,434","1,068",572,84104,84898,"708,712",24,"4,970",450,38471,42967,"708,712",10.0,20191231,794,4496,50.61,"-98,000",0.0,0,0,0,"-98,000"
1315,達新,35,93,0.0,3067,3009,"49,500",0,0,0.0,148,148,"49,500",0.0,20191225,-58,0,4.92,"-53,000",0.0,0,"116,000",0,"63,000"
1315,達新,64,97,0.0,3009,2976,"49,500",0,0,0.0,148,148,"49,500",0.0,20191226,-33,0,4.97,"-144,000",0.0,0,"42,000","32,000","-70,000"
1315,達新,78,54,0,2976,3000,"49,500",0,0,0.0,148,148,"49,500",0.0,20191227,24,0,4.93,"217,000",0.0,0,"1,000","9,000","227,000"
1315,達新,49,117,0,3000,2932,"49,500",0,0,0,148,148,"49,500",0.0,20191230,-68,0,5.050000000000001,"510,410",0.0,0,"3,000","5,000","518,410"
1315,達新,82,97,0,2932,2917,"49,500",1,2,0,148,149,"49,500",0.0,20191231,-15,1,5.11,"256,000",0.0,0,"-5,000","-2,000","249,000"
1316,上曜,33,25,0.0,4779,4787,"46,169",0,0,0.0,74,74,"46,169",0.0,20191225,8,0,1.55,"-5,875",0.0,0,0,0,"-5,875"
1316,上曜,37,26,0.0,4787,4798,"46,169",33,0,0.0,74,41,"46,169",0.0,20191226,11,-33,0.8500000000000001,"-33,667",0.0,0,"3,000",0,"-30,667"
1316,上曜,118,47,0,4798,4869,"46,169",0,4,0.0,41,45,"46,169",0.0,20191227,71,4,0.9199999999999999,"94,029",0.0,0,"5,000",0,"99,029"
1316,上曜,261,207,0,4869,4923,"46,169",0,4,0,45,49,"46,169",8.0,20191230,54,4,1.0,"66,000",0.0,0,"13,000",0,"79,000"
1316,上曜,39,60,0,4923,4902,"46,169",1,5,0,49,53,"46,169",0.0,20191231,-21,4,1.08,"38,000",0.0,0,"10,000",0,"48,000"
1319,東陽,107,79,0.0,3745,3773,"147,869",0,2,0.0,78,80,"147,869",10.0,20191225,28,2,2.12,"-1,303,000",0.0,0,"669,000","-124,000","-758,000"
1319,東陽,55,41,0.0,3773,3787,"147,869",0,0,0.0,80,80,"147,869",0.0,20191226,14,0,2.11,"-1,866,000",0.0,0,"-86,000","-236,000","-2,188,000"
1319,東陽,34,49,0,3787,3772,"147,869",3,0,0.0,80,77,"147,869",0.0,20191227,-15,-3,2.04,"-2,059,150",0.0,0,"530,000","153,000","-1,376,150"
1319,東陽,117,109,0,3772,3780,"147,869",4,1,0,77,74,"147,869",0.0,20191230,8,-3,1.96,"1,350,960",0.0,"-34,000","17,000","-126,000","1,207,960"
1319,東陽,52,121,20,3780,3691,"147,869",0,0,0,74,74,"147,869",0.0,20191231,-89,0,2.0,"-7,103,292",0.0,0,"-15,000","-153,000","-7,271,292"
1321,大洋,40,127,0.0,3133,3046,"56,807",0,0,0.0,53,53,"56,807",0.0,20191225,-87,0,1.7399999999999998,"2,000",0.0,0,0,0,"2,000"
1321,大洋,360,43,0.0,3046,3363,"56,807",0,2,0.0,53,55,"56,807",0.0,20191226,317,2,1.6400000000000001,"-6,000",0.0,0,0,0,"-6,000"
1321,大洋,120,58,0,3363,3425,"56,807",0,0,0.0,55,55,"56,807",0.0,20191227,62,0,1.6099999999999999,"-4,000",0.0,0,0,0,"-4,000"
1321,大洋,88,70,0,3425,3443,"56,807",0,0,0,55,55,"56,807",0.0,20191230,18,0,1.6,"106,000",0.0,0,0,0,"106,000"
1321,大洋,7,54,0,3443,3396,"56,807",0,0,0,55,55,"56,807",0.0,20191231,-47,0,1.6199999999999999,"-510,000",0.0,0,"2,000",0,"-508,000"
1323,永裕,10,1,1.0,2579,2587,"22,818",0,0,0.0,0,0,"22,818",0.0,20191225,8,0,0.0,"107,000",0.0,0,0,0,"107,000"
1323,永裕,3,13,1.0,2587,2576,"22,818",0,0,0.0,0,0,"22,818",0.0,20191226,-11,0,0.0,"57,000",0.0,0,0,0,"57,000"
1323,永裕,25,0,0,2576,2601,"22,818",0,0,0.0,0,0,"22,818",0.0,20191227,25,0,0.0,"248,000",0.0,0,"1,000",0,"249,000"
1323,永裕,2,50,1,2601,2552,"22,818",0,0,0,0,0,"22,818",0.0,20191230,-49,0,0.0,"-142,000",0.0,0,"2,000",0,"-140,000"
1323,永裕,0,5,0,2552,2547,"22,818",0,0,0,0,0,"22,818",0.0,20191231,-5,0,0.0,"-59,000",0.0,0,0,0,"-59,000"
1324,地球,0,0,0.0,386,386,"18,780",0,0,0.0,0,0,"18,780",0.0,20191225,0,0,0.0,"52,000",0.0,0,"104,000",0,"156,000"
1324,地球,0,0,0.0,386,386,"18,780",0,0,0.0,0,0,"18,780",0.0,20191226,0,0,0.0,"-82,000",0.0,"1,000","10,000",0,"-71,000"
1324,地球,1,0,0,386,387,"18,780",0,0,0.0,0,0,"18,780",0.0,20191227,1,0,0.0,"58,000",0.0,0,"30,000",0,"88,000"
1324,地球,0,0,0,387,387,"18,780",0,0,0,0,0,"18,780",0.0,20191230,0,0,0.0,"245,000",0.0,0,"-19,000",0,"226,000"
1324,地球,7,3,0,387,391,"18,780",0,0,0,0,0,"18,780",0.0,20191231,4,0,0.0,"-23,305",0.0,0,"-39,000","10,000","-52,305"
1325,恆大,1,2,0.0,3515,3514,"21,320",0,0,0.0,0,0,"21,320",0.0,20191225,-1,0,0.0,"-23,000",0.0,0,0,0,"-23,000"
1325,恆大,0,1,0.0,3514,3513,"21,320",0,0,0.0,0,0,"21,320",0.0,20191226,-1,0,0.0,"92,000",0.0,0,0,0,"92,000"
1325,恆大,0,1,44,3513,3468,"21,320",0,0,0.0,0,0,"21,320",0.0,20191227,-45,0,0.0,"67,000",0.0,0,0,0,"67,000"
1325,恆大,0,0,0,3468,3468,"21,320",0,0,0,0,0,"21,320",0.0,20191230,0,0,0.0,"36,000",0.0,0,0,0,"36,000"
1325,恆大,378,482,0,3468,3364,"21,320",0,2,0,0,2,"21,320",27.0,20191231,-104,2,0.06,"102,000",0.0,0,0,0,"102,000"
1326,台化,33,36,10.0,3663,3650,"1,465,296",0,0,0.0,160,160,"1,465,296",1.0,20191225,-13,0,4.38,0,0,0,0,0,0
1326,台化,38,50,0.0,3650,3638,"1,465,296",0,3,0.0,160,163,"1,465,296",0.0,20191226,-12,3,4.4799999999999995,"10,000",0.0,0,0,0,"10,000"
1326,台化,278,164,0,3638,3752,"1,465,296",0,2,0.0,163,165,"1,465,296",0.0,20191227,114,2,4.3999999999999995,"1,000",0.0,0,0,0,"1,000"
1326,台化,145,284,3,3752,3610,"1,465,296",10,1,0,165,156,"1,465,296",0.0,20191230,-142,-9,4.32,"6,000",0.0,0,0,0,"6,000"
1326,台化,43,75,5,3610,3573,"1,465,296",12,0,0,156,144,"1,465,296",0.0,20191231,-37,-12,4.03,"7,000",0.0,0,"3,000",0,"10,000"
1337,再生-KY,240,182,0.0,8367,8425,"67,238",0,3,0.0,138,141,"67,238",0.0,20191225,58,3,1.67,0,0,0,0,0,0
1337,再生-KY,299,432,2.0,8425,8290,"67,238",0,8,0.0,141,149,"67,238",0.0,20191226,-135,8,1.7999999999999998,"-3,000",0.0,0,0,0,"-3,000"
1337,再生-KY,85,103,3,8290,8269,"67,238",0,0,0.0,149,149,"67,238",0.0,20191227,-21,0,1.7999999999999998,"-11,000",0.0,0,0,0,"-11,000"
1337,再生-KY,126,95,0,8269,8300,"67,238",2,2,0,149,149,"67,238",0.0,20191230,31,0,1.7999999999999998,"-1,000",0.0,0,0,0,"-1,000"
1337,再生-KY,44,50,25,8300,8269,"67,238",0,0,0,149,149,"67,238",0.0,20191231,-31,0,1.7999999999999998,"-1,000",0.0,0,0,0,"-1,000"
1338,廣華-KY,50,43,0.0,2784,2791,"20,960",0,0,0.0,0,0,"20,960",0.0,20191225,7,0,0.0,0,0,0,0,0,0
1338,廣華-KY,16,15,0.0,2791,2792,"20,960",0,0,0.0,0,0,"20,960",0.0,20191226,1,0,0.0,"-5,664",0.0,0,0,0,"-5,664"
1338,廣華-KY,42,72,0,2792,2762,"20,960",0,0,0.0,0,0,"20,960",0.0,20191227,-30,0,0.0,"1,000",0.0,0,0,0,"1,000"
1338,廣華-KY,17,89,0,2762,2690,"20,960",0,0,0,0,0,"20,960",0.0,20191230,-72,0,0.0,0,0,0,0,0,0
1338,廣華-KY,30,26,0,2690,2694,"20,960",0,0,0,0,0,"20,960",1.0,20191231,4,0,0.0,"11,000",0.0,0,"79,000",0,"90,000"
1339,昭輝,106,84,0.0,1819,1841,"18,534",7,0,0.0,23,16,"18,534",0.0,20191225,22,-7,0.8699999999999999,"-553,000",0.0,"124,000","363,000","-27,000","-93,000"
1339,昭輝,486,277,0.0,1841,2050,"18,534",0,5,0.0,16,21,"18,534",5.0,20191226,209,5,1.02,"442,109",0.0,"2,000","-269,000","-15,000","160,109"
1339,昭輝,572,271,1,2050,2350,"18,534",0,14,0.0,21,35,"18,534",6.0,20191227,300,14,1.49,"1,336,333",0.0,0,"7,000","9,000","1,352,333"
1339,昭輝,228,367,0,2350,2211,"18,534",2,3,0,35,36,"18,534",2.0,20191230,-139,1,1.63,"167,000",0.0,"31,000","58,000","-92,000","164,000"
1339,昭輝,212,308,0,2211,2115,"18,534",0,2,0,36,38,"18,534",3.0,20191231,-96,2,1.7999999999999998,"-466,000",0.0,"25,000","91,000","-57,000","-407,000"
1340,勝悅-KY,21,9,14.0,2989,2987,"38,230",3,2,0.0,24,23,"38,230",0.0,20191225,-2,-1,0.77,946,0.0,0,0,0,946
1340,勝悅-KY,81,8,0.0,2987,3060,"38,230",2,3,0.0,23,24,"38,230",0.0,20191226,73,1,0.7799999999999999,"-76,000",0.0,0,0,0,"-76,000"
1340,勝悅-KY,144,188,0,3060,3016,"38,230",0,12,0.0,24,36,"38,230",5.0,20191227,-44,12,1.1900000000000002,"5,000",0.0,0,"1,000",0,"6,000"
1340,勝悅-KY,31,106,0,3016,2941,"38,230",3,10,0,36,43,"38,230",0.0,20191230,-75,7,1.46,"-1,000",0.0,0,0,0,"-1,000"
1340,勝悅-KY,20,14,0,2941,2947,"38,230",10,3,0,43,36,"38,230",0.0,20191231,6,-7,1.22,"-17,000",0.0,0,0,0,"-17,000"
1402,遠東新,857,220,0.0,7300,7937,"1,338,218",0,0,0.0,203,203,"1,338,218",5.0,20191225,637,0,2.56,"11,000",0.0,0,0,0,"11,000"
1402,遠東新,67,19,0.0,7937,7985,"1,338,218",0,0,0.0,203,203,"1,338,218",0.0,20191226,48,0,2.54,"13,000",0.0,0,"-1,000",0,"12,000"
1402,遠東新,147,129,0,7985,8003,"1,338,218",1,0,0.0,203,202,"1,338,218",0.0,20191227,18,-1,2.52,"15,000",0.0,0,"-1,000",0,"14,000"
1402,遠東新,213,71,0,8003,8145,"1,338,218",0,0,0,202,202,"1,338,218",0.0,20191230,142,0,2.48,"24,000",0.0,0,0,0,"24,000"
1402,遠東新,81,50,0,8145,8176,"1,338,218",0,0,0,202,202,"1,338,218",0.0,20191231,31,0,2.4699999999999998,"31,000",0.0,0,"-1,000",0,"30,000"
1409,新纖,33,189,0.0,6600,6444,"404,602",21,0,0.0,70,49,"404,602",8.0,20191225,-156,-21,0.76,"-73,000",0.0,0,0,0,"-73,000"
1409,新纖,182,482,0.0,6444,6144,"404,602",0,0,0.0,49,49,"404,602",0.0,20191226,-300,0,0.8,"71,000",0.0,0,0,0,"71,000"
1409,新纖,19,48,0,6144,6115,"404,602",0,0,0.0,49,49,"404,602",0.0,20191227,-29,0,0.8,"-61,000",0.0,0,0,0,"-61,000"
1409,新纖,71,20,0,6115,6166,"404,602",0,0,0,49,49,"404,602",0.0,20191230,51,0,0.79,"107,000",0.0,0,0,0,"107,000"
1409,新纖,46,116,0,6166,6096,"404,602",0,0,0,49,49,"404,602",0.0,20191231,-70,0,0.8,"-53,000",0.0,0,0,0,"-53,000"
1410,南染,0,0,0.0,630,630,"15,750",0,0,0.0,1,1,"15,750",0.0,20191225,0,0,0.16,"10,000",0.0,0,0,0,"10,000"
1410,南染,1,1,0.0,630,630,"15,750",0,0,0.0,1,1,"15,750",0.0,20191226,0,0,0.16,"36,000",0.0,0,0,0,"36,000"
1410,南染,0,0,0,630,630,"15,750",0,0,0.0,1,1,"15,750",0.0,20191227,0,0,0.16,"159,000",0.0,0,0,0,"159,000"
1410,南染,2,6,0,630,626,"15,750",0,0,0,1,1,"15,750",0.0,20191230,-4,0,0.16,"-19,000",0.0,0,"-2,000",0,"-21,000"
1410,南染,9,6,0,626,629,"15,750",0,0,0,1,1,"15,750",0.0,20191231,3,0,0.16,"-15,000",0.0,0,0,0,"-15,000"
1413,宏洲,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-114,000",0.0,0,"-254,000","-10,000","-378,000"
1413,宏洲,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"-438,902",0.0,"3,000","98,000","-3,000","-340,902"
1413,宏洲,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"-717,279",0.0,0,"84,000",0,"-633,279"
1413,宏洲,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"-2,157,700",0.0,"34,000","66,000","5,000","-2,052,700"
1413,宏洲,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,"-3,556,000",0.0,"29,000","-14,000",0,"-3,541,000"
1414,東和,142,33,0.0,1488,1597,"55,000",0,0,0.0,0,0,"55,000",0.0,20191225,109,0,0.0,"10,000",0.0,0,"178,000",0,"188,000"
1414,東和,9,25,0.0,1597,1581,"55,000",0,0,0.0,0,0,"55,000",0.0,20191226,-16,0,0.0,"-229,000",0.0,"-22,000",0,0,"-251,000"
1414,東和,21,47,0,1581,1555,"55,000",0,0,0.0,0,0,"55,000",0.0,20191227,-26,0,0.0,"118,000",0.0,0,0,0,"118,000"
1414,東和,36,59,0,1555,1532,"55,000",0,0,0,0,0,"55,000",0.0,20191230,-23,0,0.0,"28,000",0.0,0,"4,000",0,"32,000"
1414,東和,13,25,0,1532,1520,"55,000",0,0,0,0,0,"55,000",0.0,20191231,-12,0,0.0,"318,000",0.0,0,"13,000",0,"331,000"
1416,廣豐,13,0,0.0,1822,1835,"46,335",0,0,0.0,5,5,"46,335",0.0,20191225,13,0,0.27,0,0,0,0,0,0
1416,廣豐,21,1,0.0,1835,1855,"46,335",0,0,0.0,5,5,"46,335",0.0,20191226,20,0,0.27,"1,000",0.0,0,0,0,"1,000"
1416,廣豐,31,0,0,1855,1886,"46,335",0,0,0.0,5,5,"46,335",0.0,20191227,31,0,0.27,"-1,000",0.0,0,0,0,"-1,000"
1416,廣豐,0,2,0,1886,1884,"46,335",0,0,0,5,5,"46,335",0.0,20191230,-2,0,0.27,0,0,0,0,0,0
1416,廣豐,0,0,19,1884,1865,"46,335",0,0,0,5,5,"46,335",0.0,20191231,-19,0,0.27,0,0.0,0,0,0,0
1417,嘉裕,7,202,0.0,3843,3648,"67,717",0,0,0.0,0,0,"67,717",0.0,20191225,-195,0,0.0,0,0,0,0,0,0
1417,嘉裕,20,5,0.0,3648,3663,"67,717",0,3,0.0,0,3,"67,717",0.0,20191226,15,3,0.08,"-20,278",0.0,0,0,0,"-20,278"
1417,嘉裕,23,"1,274",0,3663,2412,"67,717",0,0,0.0,3,3,"67,717",0.0,20191227,-1251,0,0.12,"-28,000",0.0,0,0,0,"-28,000"
1417,嘉裕,32,10,0,2412,2434,"67,717",2,0,0,3,1,"67,717",0.0,20191230,22,-2,0.04,"-17,000",0.0,0,0,0,"-17,000"
1417,嘉裕,24,11,0,2434,2447,"67,717",0,0,0,1,1,"67,717",0.0,20191231,13,0,0.04,"-2,000",0.0,0,0,0,"-2,000"
1418,東華,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-2,000",0.0,0,0,0,"-2,000"
1418,東華,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"-3,511",0.0,0,0,0,"-3,511"
1418,東華,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"5,000",0.0,0,0,0,"5,000"
1418,東華,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,0,0.0,0,0,0,0
1418,東華,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,0,0,0,0,0,0
1419,新紡,1,0,0.0,95,96,"75,010",0,0,0.0,0,0,"75,010",0.0,20191225,1,0,0.0,0,0,0,0,0,0
1419,新紡,0,0,0.0,96,96,"75,010",0,0,0.0,0,0,"75,010",0.0,20191226,0,0,0.0,0,0,0,0,0,0
1419,新紡,0,0,0,96,96,"75,010",0,0,0.0,0,0,"75,010",0.0,20191227,0,0,0.0,"6,000",0.0,0,0,0,"6,000"
1419,新紡,0,0,0,96,96,"75,010",0,0,0,0,0,"75,010",0.0,20191230,0,0,0.0,0,0,0,0,0,0
1419,新紡,0,7,0,96,89,"75,010",0,0,0,0,0,"75,010",0.0,20191231,-7,0,0.0,0,0,0,0,0,0
1423,利華,0,0,0.0,3510,3510,"34,600",0,0,0.0,0,0,"34,600",0.0,20191225,0,0,0.0,"82,000",0.0,0,0,0,"82,000"
1423,利華,0,0,0.0,3510,3510,"34,600",0,0,0.0,0,0,"34,600",0.0,20191226,0,0,0.0,"-9,000",0.0,0,0,0,"-9,000"
1423,利華,0,0,0,3510,3510,"34,600",0,0,0.0,0,0,"34,600",0.0,20191227,0,0,0.0,"-19,000",0.0,0,0,0,"-19,000"
1423,利華,0,0,0,3510,3510,"34,600",0,0,0,0,0,"34,600",0.0,20191230,0,0,0.0,"-20,000",0.0,0,0,0,"-20,000"
1423,利華,0,1,0,3510,3509,"34,600",0,0,0,0,0,"34,600",0.0,20191231,-1,0,0.0,"2,000",0.0,0,0,0,"2,000"
1432,大魯閣,0,0,0.0,1021,1021,0,0,0,0.0,0,0,0,0.0,20191225,0,0,0.0,0,0,0,0,0,0
1432,大魯閣,0,0,0.0,1021,1021,0,0,0,0.0,0,0,0,0.0,20191226,0,0,0.0,"-4,646",0.0,0,0,0,"-4,646"
1432,大魯閣,0,0,0,1021,1021,0,0,0,0.0,0,0,0,0.0,20191227,0,0,0.0,0,0,0,0,0,0
1432,大魯閣,0,0,0,1021,1021,0,0,0,0,0,0,0,0.0,20191230,0,0,0.0,0,0,0,0,0,0
1432,大魯閣,0,0,0,1021,1021,0,0,0,0,0,0,0,0.0,20191231,0,0,0.0,0,0,0,0,0,0
1434,福懋,37,9,0.0,728,756,"421,166",0,0,0.0,3,3,"421,166",0.0,20191225,28,0,0.4,"11,000",0.0,0,0,0,"11,000"
1434,福懋,27,1,0.0,756,782,"421,166",0,0,0.0,3,3,"421,166",0.0,20191226,26,0,0.38,0,0,0,0,0,0
1434,福懋,4,53,0,782,733,"421,166",0,0,0.0,3,3,"421,166",0.0,20191227,-49,0,0.41000000000000003,"6,000",0.0,0,0,0,"6,000"
1434,福懋,41,10,0,733,764,"421,166",0,0,0,3,3,"421,166",0.0,20191230,31,0,0.38999999999999996,0,0,0,0,0,0
1434,福懋,12,10,0,764,766,"421,166",0,0,0,3,3,"421,166",0.0,20191231,2,0,0.38999999999999996,"-1,000",0.0,0,0,0,"-1,000"
1435,中福,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-7,000",0.0,0,0,0,"-7,000"
1435,中福,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,0,0,0,0,0,0
1435,中福,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"2,000",0.0,0,0,0,"2,000"
1435,中福,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"-17,000",0.0,0,"1,000",0,"-16,000"
1435,中福,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,0,0,0,0,0,0
1436,華友聯,48,13,0.0,136,171,"23,908",0,0,0.0,0,0,"23,908",0.0,20191225,35,0,0.0,"1,000",0.0,0,0,0,"1,000"
1436,華友聯,144,26,0.0,171,289,"23,908",0,0,0.0,0,0,"23,908",0.0,20191226,118,0,0.0,"-4,887",0.0,0,0,0,"-4,887"
1436,華友聯,81,13,0,289,357,"23,908",0,0,0.0,0,0,"23,908",0.0,20191227,68,0,0.0,"9,000",0.0,0,0,0,"9,000"
1436,華友聯,63,63,0,357,357,"23,908",0,0,0,0,0,"23,908",0.0,20191230,0,0,0.0,0,0,0,0,0,0
1436,華友聯,22,1,0,357,378,"23,908",0,2,0,0,2,"23,908",0.0,20191231,21,2,0.53,0,0,0,0,0,0
1437,勤益控,16,145,0.0,3906,3777,"50,842",0,0,0.0,0,0,"50,842",0.0,20191225,-129,0,0.0,"25,000",0.0,0,"180,000",0,"205,000"
1437,勤益控,12,13,0.0,3777,3776,"50,842",0,0,0.0,0,0,"50,842",0.0,20191226,-1,0,0.0,"150,240",0.0,"1,000","-468,000",0,"-316,760"
1437,勤益控,15,82,0,3776,3709,"50,842",0,0,0.0,0,0,"50,842",0.0,20191227,-67,0,0.0,"-54,000",0.0,0,"14,000",0,"-40,000"
1437,勤益控,26,14,0,3709,3721,"50,842",0,0,0,0,0,"50,842",0.0,20191230,12,0,0.0,"-110,430",0.0,"9,000","5,000",0,"-96,430"
1437,勤益控,8,49,0,3721,3680,"50,842",0,0,0,0,0,"50,842",0.0,20191231,-41,0,0.0,"-393,000",0.0,"7,000",0,0,"-386,000"
1438,裕豐,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,0,0,0,0,0,0
1438,裕豐,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"-2,998",0.0,0,0,0,"-2,998"
1438,裕豐,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"4,000",0.0,0,0,0,"4,000"
1438,裕豐,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"4,000",0.0,0,0,0,"4,000"
1438,裕豐,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,0,0,0,0,0,0
1439,中和,"1,219","1,076",0.0,5913,6056,"23,000",4,4,0.0,84,84,"23,000",0.0,20191225,143,0,1.39,"-12,000",0.0,0,0,0,"-12,000"
1439,中和,285,76,0.0,6056,6265,"23,000",1,22,0.0,84,105,"23,000",0.0,20191226,209,21,1.68,"7,003",0.0,0,0,0,"7,003"
1439,中和,768,208,0,6265,6825,"23,000",10,1,0.0,105,96,"23,000",0.0,20191227,560,-9,1.41,"2,000",0.0,0,0,0,"2,000"
1439,中和,"1,235",621,0,6825,7439,"23,000",11,1,0,96,86,"23,000",0.0,20191230,614,-10,1.16,"-8,000",0.0,0,0,0,"-8,000"
1439,中和,31,23,0,7439,7447,"23,000",11,4,0,86,79,"23,000",0.0,20191231,8,-7,1.06,"6,000",0.0,0,0,0,"6,000"
1440,南紡,38,11,0.0,8232,8259,"414,203",0,0,0.0,72,72,"414,203",0.0,20191225,27,0,0.8699999999999999,"-7,000",0.0,0,0,0,"-7,000"
1440,南紡,77,33,0.0,8259,8303,"414,203",0,0,0.0,72,72,"414,203",0.0,20191226,44,0,0.8699999999999999,"-6,000",0.0,0,"1,000",0,"-5,000"
1440,南紡,78,43,0,8303,8338,"414,203",0,0,0.0,72,72,"414,203",0.0,20191227,35,0,0.86,"8,000",0.0,0,"3,000",0,"11,000"
1440,南紡,40,10,0,8338,8368,"414,203",0,0,0,72,72,"414,203",0.0,20191230,30,0,0.86,"34,000",0.0,0,"1,000",0,"35,000"
1440,南紡,59,21,0,8368,8406,"414,203",0,0,0,72,72,"414,203",0.0,20191231,38,0,0.86,"-1,000",0.0,0,0,0,"-1,000"
1441,大東,216,207,0.0,2550,2559,"19,668",77,11,0.0,285,219,"19,668",15.0,20191225,9,-66,8.559999999999999,0,0,0,0,0,0
1441,大東,374,215,0.0,2559,2718,"19,668",48,48,2.0,219,217,"19,668",2.0,20191226,159,-2,7.9799999999999995,"-1,910",0.0,0,0,0,"-1,910"
1441,大東,182,314,0,2718,2586,"19,668",4,66,0.0,217,279,"19,668",1.0,20191227,-132,62,10.79,0,0.0,0,0,0,0
1441,大東,230,29,0,2586,2787,"19,668",14,13,0,279,278,"19,668",0.0,20191230,201,-1,9.969999999999999,0,0,0,0,0,0
1441,大東,92,42,0,2787,2837,"19,668",10,1,0,278,269,"19,668",0.0,20191231,50,-9,9.48,"-1,000",0.0,0,0,0,"-1,000"
1442,名軒,106,69,0.0,2343,2380,"75,866",0,0,9.0,424,415,"75,866",0.0,20191225,37,-9,17.44,"-53,000",0.0,0,0,0,"-53,000"
1442,名軒,35,116,0.0,2380,2299,"75,866",0,0,64.0,415,351,"75,866",0.0,20191226,-81,-64,15.27,"3,000",0.0,0,0,0,"3,000"
1442,名軒,48,25,1,2299,2321,"75,866",0,0,44.0,351,307,"75,866",0.0,20191227,22,-44,13.23,"-468,000",0.0,0,0,0,"-468,000"
1442,名軒,196,83,0,2321,2434,"75,866",0,26,132,307,201,"75,866",0.0,20191230,113,-106,8.260000000000002,"-586,000",0.0,0,0,0,"-586,000"
